date,ticker,close,marcap
2022-11-30,039490,92000,2408152716000
2022-12-31,039490,84000,2198748132000
2023-01-31,039490,98200,2570441268600
2023-02-28,039490,103200,2701319133600
2023-03-31,039490,101000,2643732873000
2023-04-30,039490,93700,2452651190100
2023-05-31,039490,93800,2455268747400
2023-06-30,039490,88400,2313920653200
2023-07-31,039490,97200,2544265695600
2023-08-31,039490,103300,2703936690900
2023-09-30,039490,94400,2470974091200
2023-10-31,039490,80500,2107133626500
2023-11-30,039490,92300,2416005387900
2023-12-31,039490,99500,2604469513500
2024-01-31,039490,96700,2531177909100
2024-02-29,039490,125700,3290269526100
2024-03-31,039490,121700,3185567234100
2024-04-30,039490,132400,3465645865200
2024-05-31,039490,133800,3502291667400
2024-06-30,039490,125900,3295504640700
2024-07-31,039490,132800,3476116094400
2024-08-31,039490,135100,3536319912300
2024-09-30,039490,130000,3402824490000
2024-10-31,039490,134600,3523232125800
2024-11-30,039490,128900,3374031359700
2024-12-31,039490,116200,3041601582600
2017-05-31,251270,152000,13064932304000
2017-06-30,251270,155000,13322792810000
2017-07-31,251270,143000,12291350786000
2017-08-31,251270,154500,13279816059000
2017-09-30,251270,151500,13021955553000
2017-10-31,251270,174000,14955909348000
2017-11-30,251270,169000,14526141838000
2017-12-31,251270,188500,16202235127000
2018-01-31,251270,174000,14955909348000
2018-02-28,251270,147500,12678141545000
2018-03-31,251270,153000,13150885806000
2018-04-30,251270,147500,12678141545000
2018-05-31,251270,157000,13494699814000
2018-06-30,251270,152500,13107909055000
2018-07-31,251270,144500,12420281039000
2018-08-31,251270,116500,10013582983000
2018-09-30,251270,115000,9884652730000
2018-10-31,251270,112000,9626792224000
2018-11-30,251270,130500,11216932011000
2018-12-31,251270,111500,9583815473000
2019-01-31,251270,107000,9197024714000
2019-02-28,251270,118000,10142513236000
2019-03-31,251270,125000,10744187750000
2019-04-30,251270,127500,10959071505000
2019-05-31,251270,114500,9841675979000
2019-06-30,251270,113000,9712745726000
2019-07-31,251270,90800,7804577981600
2019-08-31,251270,94200,8096819888400
2019-09-30,251270,94500,8122605939000
2019-10-31,251270,89900,7727219829800
2019-11-30,251270,88000,7563908176000
2019-12-31,251270,92400,7942103584800
2020-01-31,251270,89600,7701433779200
2020-02-29,251270,88600,7615480277200
2020-03-31,251270,93200,8010866386400
2020-04-30,251270,95500,8208559441000
2020-05-31,251270,92300,7933508234600
2020-06-30,251270,100500,8638326951000
2020-07-31,251270,128000,11002048256000
2020-08-31,251270,166500,14311258083000
2020-09-30,251270,166000,14268281332000
2020-10-31,251270,117000,10056559734000
2020-11-30,251270,125000,10744187750000
2020-12-31,251270,131500,11302885513000
2021-01-31,251270,131500,11302885513000
2021-02-28,251270,123500,10615257497000
2021-03-31,251270,129000,11088001758000
2021-04-30,251270,129500,11130978509000
2021-05-31,251270,139500,11990513529000
2021-06-30,251270,134000,11517769268000
2021-07-31,251270,138500,11904560027000
2021-08-31,251270,129000,11088001758000
2021-09-30,251270,118000,10142513236000
2021-10-31,251270,123500,10615257497000
2021-11-30,251270,117000,10056559734000
2021-12-31,251270,125000,10744187750000
2022-01-31,251270,109500,9411908469000
2022-02-28,251270,102500,8810233955000
2022-03-31,251270,111500,9583815473000
2022-04-30,251270,95600,8217154791200
2022-05-31,251270,83500,7177117417000
2022-06-30,251270,68900,5922196287800
2022-07-31,251270,72100,6197247494200
2022-08-31,251270,63500,5458047377000
2022-09-30,251270,51300,4409414652600
2022-10-31,251270,44600,3833526189200
2022-11-30,251270,48950,4207423922900
2022-12-31,251270,60400,5191591520800
2023-01-31,251270,61000,5243163622000
2023-02-28,251270,61800,5311926423600
2023-03-31,251270,66300,5698717182600
2023-04-30,251270,64800,5569786929600
2023-05-31,251270,55900,4804800761800
2023-06-30,251270,49100,4220316948200
2023-07-31,251270,49200,4228912298400
2023-08-31,251270,42850,3683107560700
2023-09-30,251270,42100,3618642434200
2023-10-31,251270,38600,3317805177200
2023-11-30,251270,59400,5105638018800
2023-12-31,251270,58100,4993898466200
2024-01-31,251270,58300,5011089166600
2024-02-29,251270,61700,5303331073400
2024-03-31,251270,62100,5337712474200
2024-04-30,251270,55900,4804800761800
2024-05-31,251270,60200,5174400820400
2024-06-30,251270,53700,4615703057400
2024-07-31,251270,63300,5440856676600
2024-08-31,251270,60900,5234568271800
2024-09-30,251270,59500,5114233369000
2024-10-31,251270,58000,4985303116000
2024-11-30,251270,53000,4555535606000
2024-12-31,251270,51700,4443796053400
2016-11-30,241560,33450,3206385374250
2016-12-31,241560,35850,3436439930250
2017-01-31,241560,37000,3546674405000
2017-02-28,241560,36900,3537088798500
2017-03-31,241560,36700,3517917585500
2017-04-30,241560,39150,3752764944750
2017-05-31,241560,37300,3575431224500
2017-06-30,241560,35600,3412475914000
2017-07-31,241560,35400,3393304701000
2017-08-31,241560,38150,3656908879750
2017-09-30,241560,36550,3503539175750
2017-10-31,241560,36250,3474782356250
2017-11-30,241560,35550,3407683110750
2017-12-31,241560,35800,3431647127000
2018-01-31,241560,37000,3546674405000
2018-02-28,241560,34000,3259106210000
2018-03-31,241560,31400,3009880441000
2018-04-30,241560,32600,3124907719000
2018-05-31,241560,33900,3249520603500
2018-06-30,241560,32000,3067394080000
2018-07-31,241560,33250,3187214161250
2018-08-31,241560,35600,3412475914000
2018-09-30,241560,40400,3872585026000
2018-10-31,241560,35200,3374133488000
2018-11-30,241560,32850,3148871735250
2018-12-31,241560,31500,3019466047500
2019-01-31,241560,33200,3182421358000
2019-02-28,241560,31900,3057808473500
2019-03-31,241560,30900,2961952408500
2019-04-30,241560,31950,3062601276750
2019-05-31,241560,33700,3230349390500
2019-06-30,241560,36400,3489160766000
2019-07-31,241560,35900,3441232733500
2019-08-31,241560,35850,3436439930250
2019-09-30,241560,35400,3393304701000
2019-10-31,241560,31500,3019466047500
2019-11-30,241560,31300,3000294834500
2019-12-31,241560,34350,3292655832750
2020-01-31,241560,30800,2952366802000
2020-02-29,241560,28400,2722312246000
2020-03-31,241560,17950,1720616366750
2020-04-30,241560,23500,2252617527500
2020-05-31,241560,23700,2271788740500
2020-06-30,241560,26300,2521014509500
2020-07-31,241560,26950,2583320951750
2020-08-31,241560,26300,2521014509500
2020-09-30,241560,26900,2578528148500
2020-10-31,241560,28850,2765447475250
2020-11-30,241560,30050,2880474753250
2020-12-31,241560,29650,2842132327250
2021-01-31,241560,30350,2909231572750
2021-02-28,241560,32350,3100943702750
2021-03-31,241560,42100,4035540336500
2021-04-30,241560,45650,4375829367250
2021-05-31,241560,51300,4917416134500
2021-06-30,241560,48000,4601091120000
2021-07-31,241560,46100,4418964596500
2021-08-31,241560,43350,4155360417750
2021-09-30,241560,40050,3839035403250
2021-10-31,241560,38050,3647323273250
2021-11-30,241560,36200,3469989553000
2021-12-31,241560,40750,3906134648750
2022-01-31,241560,37050,3551467208250
2022-02-28,241560,38150,3656908879750
2022-03-31,241560,38850,3724008125250
2022-04-30,241560,41550,3982819500750
2022-05-31,241560,38000,3642530470000
2022-06-30,241560,28900,2770240278500
2022-07-31,241560,31100,2981123621500
2022-08-31,241560,34700,3326205455500
2022-09-30,241560,28500,2731897852500
2022-10-31,241560,33500,3211178177500
2022-11-30,241560,35550,3407683110750
2022-12-31,241560,34600,3316619849000
2023-01-31,241560,34750,3330998258750
2023-02-28,241560,37900,3632944863500
2023-03-31,241560,43700,4188910040500
2023-04-30,241560,51200,4907830528000
2023-05-31,241560,53500,5128299477500
2023-06-30,241560,58700,5626751015500
2023-07-31,241560,58500,5607579802500
2023-08-31,241560,53800,5157056297000
2023-09-30,241560,51000,4888659315000
2023-10-31,241560,38750,3714422518750
2023-11-30,241560,45600,4371036564000
2023-12-31,241560,50400,4831145676000
2024-01-31,241560,50900,4879073708500
2024-02-29,241560,46950,4500442251750
2024-03-31,241560,53300,5109128264500
2024-04-30,241560,52200,5003686593000
2024-05-31,241560,57700,5530894950500
2024-06-30,241560,51300,4917416134500
2024-07-31,241560,41200,3949269878000
2024-08-31,241560,39800,3815071387000
2024-09-30,241560,40600,3891756239000
2024-10-31,241560,37500,3594602437500
2024-11-30,241560,38800,3719215322000
2024-12-31,241560,41900,4016369123500
2015-01-31,161390,52700,6528216136300
2015-02-28,161390,48000,5946003312000
2015-03-31,161390,45350,5617734379150
2015-04-30,161390,45100,5586765611900
2015-05-31,161390,43850,5431921775650
2015-06-30,161390,42000,5202752898000
2015-07-31,161390,40600,5029327801400
2015-08-31,161390,36950,4577183799550
2015-09-30,161390,39600,4905452732400
2015-10-31,161390,43750,5419534268750
2015-11-30,161390,46150,5716834434350
2015-12-31,161390,47050,5828321996450
2016-01-31,161390,46600,5772578215400
2016-02-29,161390,53400,6614928684600
2016-03-31,161390,54400,6738803753600
2016-04-30,161390,53100,6577766163900
2016-05-31,161390,51200,6342403532800
2016-06-30,161390,51000,6317628519000
2016-07-31,161390,54200,6714028739800
2016-08-31,161390,55800,6912228850200
2016-09-30,161390,59400,7358179098600
2016-10-31,161390,55200,6837903808800
2016-11-30,161390,54200,6714028739800
2016-12-31,161390,58000,7184754002000
2017-01-31,161390,56600,7011328905400
2017-02-28,161390,59800,7407729126200
2017-03-31,161390,54500,6751191260500
2017-04-30,161390,58900,7296241564100
2017-05-31,161390,60900,7543991702100
2017-06-30,161390,63600,7878454388400
2017-07-31,161390,62500,7742191812500
2017-08-31,161390,59000,7308629071000
2017-09-30,161390,60200,7457279153800
2017-10-31,161390,54000,6689253726000
2017-11-30,161390,53600,6639703698400
2017-12-31,161390,54600,6763578767400
2018-01-31,161390,53500,6627316191500
2018-02-28,161390,59000,7308629071000
2018-03-31,161390,53600,6639703698400
2018-04-30,161390,49450,6125622162050
2018-05-31,161390,42850,5308046706650
2018-06-30,161390,42100,5215140404900
2018-07-31,161390,44400,5500053063600
2018-08-31,161390,46650,5778771968850
2018-09-30,161390,50100,6206140956900
2018-10-31,161390,41400,5128427856600
2018-11-30,161390,42800,5301852953200
2018-12-31,161390,40150,4973584020350
2019-01-31,161390,41800,5177977884200
2019-02-28,161390,42750,5295659199750
2019-03-31,161390,37450,4639121334050
2019-04-30,161390,39750,4924033992750
2019-05-31,161390,35000,4335627415000
2019-06-30,161390,35100,4348014921900
2019-07-31,161390,30900,3827739632100
2019-08-31,161390,29150,3610958261350
2019-09-30,161390,32250,3994970975250
2019-10-31,161390,31050,3846320892450
2019-11-30,161390,33250,4118846044250
2019-12-31,161390,33550,4156008564950
2020-01-31,161390,28700,3555214480300
2020-02-29,161390,25500,3158814259500
2020-03-31,161390,19350,2396982585150
2020-04-30,161390,21250,2632345216250
2020-05-31,161390,23450,2904870368050
2020-06-30,161390,24650,3053520450850
2020-07-31,161390,26050,3226945547450
2020-08-31,161390,29500,3654314535500
2020-09-30,161390,31500,3902064673500
2020-10-31,161390,31650,3920645933850
2020-11-30,161390,32700,4050714756300
2020-12-31,161390,39400,4880677718600
2021-01-31,161390,41150,5097459089350
2021-02-28,161390,47650,5902647037850
2021-03-31,161390,49050,6076072134450
2021-04-30,161390,48100,5958390818900
2021-05-31,161390,48900,6057490874100
2021-06-30,161390,51700,6404341067300
2021-07-31,161390,48350,5989359586150
2021-08-31,161390,46600,5772578215400
2021-09-30,161390,43250,5357596734250
2021-10-31,161390,41350,5122234103150
2021-11-30,161390,38400,4756802649600
2021-12-31,161390,39700,4917840239300
2022-01-31,161390,33650,4168396071850
2022-02-28,161390,35200,4360402428800
2022-03-31,161390,33650,4168396071850
2022-04-30,161390,34850,4317046154650
2022-05-31,161390,35650,4416146209850
2022-06-30,161390,32950,4081683523550
2022-07-31,161390,34800,4310852401200
2022-08-31,161390,37950,4701058868550
2022-09-30,161390,35250,4366596182250
2022-10-31,161390,36550,4527633771950
2022-11-30,161390,34000,4211752346000
2022-12-31,161390,31150,3858708399350
2023-01-31,161390,32450,4019745989050
2023-02-28,161390,37200,4608152566800
2023-03-31,161390,34800,4310852401200
2023-04-30,161390,34500,4273689880500
2023-05-31,161390,34500,4273689880500
2023-06-30,161390,34400,4261302373600
2023-07-31,161390,38700,4793965170300
2023-08-31,161390,38750,4800158923750
2023-09-30,161390,39600,4905452732400
2023-10-31,161390,38200,4732027635800
2023-11-30,161390,45350,5617734379150
2023-12-31,161390,45400,5623928132600
2024-01-31,161390,51300,6354791039700
2024-02-29,161390,54200,6714028739800
2024-03-31,161390,54200,6714028739800
2024-04-30,161390,59100,7321016577900
2024-05-31,161390,43850,5431921775650
2024-06-30,161390,45200,5599153118800
2024-07-31,161390,44650,5531021830850
2024-08-31,161390,43400,5376177994600
2024-09-30,161390,41450,5134621610050
2024-10-31,161390,35300,4372789935700
2024-11-30,161390,37650,4663896347850
2024-12-31,161390,38400,4756802649600
2015-01-31,007660,4835,354933573865
2015-02-28,007660,5501,403824113719
2015-03-31,007660,5865,430545069435
2015-04-30,007660,5303,389289088357
2015-05-31,007660,5743,421589144717
2015-06-30,007660,5414,397437511666
2015-07-31,007660,5190,380993846610
2015-08-31,007660,4766,349868337754
2015-09-30,007660,4775,350529020725
2015-10-31,007660,4368,320651468592
2015-11-30,007660,4160,305382351040
2015-12-31,007660,3992,293049602248
2016-01-31,007660,3900,286295954100
2016-02-29,007660,4817,353612207923
2016-03-31,007660,4757,349207654783
2016-04-30,007660,4593,337168542867
2016-05-31,007660,4619,339077182561
2016-06-30,007660,4428,325056021732
2016-07-31,007660,4420,324468747980
2016-08-31,007660,3866,283800040654
2016-09-30,007660,3888,285415043472
2016-10-31,007660,3610,265007280590
2016-11-30,007660,3564,261630456516
2016-12-31,007660,3667,269191606073
2017-01-31,007660,4368,320651468592
2017-02-28,007660,4070,298775521330
2017-03-31,007660,4013,294591195847
2017-04-30,007660,4039,296499835541
2017-05-31,007660,3965,291067553335
2017-06-30,007660,4009,294297558971
2017-07-31,007660,3745,274917525155
2017-08-31,007660,4481,328946710339
2017-09-30,007660,3957,290480279583
2017-10-31,007660,3827,280937081113
2017-11-30,007660,3741,274623888279
2017-12-31,007660,3654,268237286226
2018-01-31,007660,3806,279395487514
2018-02-28,007660,3555,260969773545
2018-03-31,007660,3274,240341783006
2018-04-30,007660,3568,261924093392
2018-05-31,007660,3412,250472255228
2018-06-30,007660,3062,224779028578
2018-07-31,007660,3170,232707224230
2018-08-31,007660,3481,255537491339
2018-09-30,007660,4844,355594256836
2018-10-31,007660,4826,354272890894
2018-11-30,007660,5674,416523908606
2018-12-31,007660,5631,413367312189
2019-01-31,007660,5138,377176567222
2019-02-28,007660,4723,346711741337
2019-03-31,007660,4628,339737865532
2019-04-30,007660,4792,351776977448
2019-05-31,007660,3854,282919130026
2019-06-30,007660,4740,347959698060
2019-07-31,007660,4225,310153950275
2019-08-31,007660,3603,264493416057
2019-09-30,007660,3715,272715248585
2019-10-31,007660,3619,265667963561
2019-11-30,007660,3226,236818140494
2019-12-31,007660,3533,259354770727
2020-01-31,007660,3287,241296102853
2020-02-29,007660,2794,205105357886
2020-03-31,007660,2405,176549171695
2020-04-30,007660,2898,212739916662
2020-05-31,007660,3048,223751299512
2020-06-30,007660,3018,221549022942
2020-07-31,007660,3706,272054565614
2020-08-31,007660,4645,340985822255
2020-09-30,007660,3896,286002317224
2020-10-31,007660,3265,239681100035
2020-11-30,007660,3645,267576603255
2020-12-31,007660,3455,253628851645
2021-01-31,007660,2914,213914464166
2021-02-28,007660,2902,213033553538
2021-03-31,007660,2949,216483786831
2021-04-30,007660,3472,254876808368
2021-05-31,007660,3053,224118345607
2021-06-30,007660,3589,263465686991
2021-07-31,007660,3221,236451094399
2021-08-31,007660,3706,272054565614
2021-09-30,007660,3554,260896364326
2021-10-31,007660,4016,294811423504
2021-11-30,007660,5027,369028143913
2021-12-31,007660,7109,521866137871
2022-01-31,007660,6515,478261061785
2022-02-28,007660,7011,514672034409
2022-03-31,007660,7148,524729097412
2022-04-30,007660,7585,556808926115
2022-05-31,007660,7459,547559364521
2022-06-30,007660,6564,481858113516
2022-07-31,007660,7109,521866137871
2022-08-31,007660,6506,477600378814
2022-09-30,007660,4629,339811274751
2022-10-31,007660,5728,420488006432
2022-11-30,007660,6156,451907152164
2022-12-31,007660,5475,401915474025
2023-01-31,007660,7478,548954139682
2023-02-28,007660,8898,653195230662
2023-03-31,007660,9627,706710551313
2023-04-30,007660,9044,663912976636
2023-05-31,007660,14227,1044392958713
2023-06-30,007660,27425,2013247831075
2023-07-31,007660,37393,2744990926067
2023-08-31,007660,33406,2452308369914
2023-09-30,007660,27133,1991812339127
2023-10-31,007660,21055,1545631106045
2023-11-30,007660,29516,2166746508004
2023-12-31,007660,28640,2102440032160
2024-01-31,007660,26744,1963256152936
2024-02-29,007660,29710,2180987896490
2024-03-31,007660,41137,3019835042003
2024-04-30,007660,38949,2859215670831
2024-05-31,007660,46681,3426815752139
2024-06-30,007660,57086,4190638675834
2024-07-31,007660,43909,3223325397071
2024-08-31,007660,40262,2955601975378
2024-09-30,007660,35545,2609330689355
2024-10-31,007660,35399,2598612943381
2024-11-30,007660,21687,1592025732453
2024-12-31,007660,26598,1952538406962
2015-01-31,009830,14875,2556901473000
2015-02-28,009830,17051,2930939631336
2015-03-31,009830,17656,3034934615616
2015-04-30,009830,20800,3575364748800
2015-05-31,009830,23037,3959888351832
2015-06-30,009830,22614,3887177809104
2015-07-31,009830,24972,4292500408992
2015-08-31,009830,21949,3772869272664
2015-09-30,009830,26061,4479691380696
2015-10-31,009830,26907,4625112466152
2015-11-30,009830,30112,5176028044032
2015-12-31,009830,32893,5654061186648
2016-01-31,009830,31503,5415130561608
2016-02-29,009830,28963,4978523520168
2016-03-31,009830,30172,5186341596192
2016-04-30,009830,30414,5227939589904
2016-05-31,009830,28842,4957724523312
2016-06-30,009830,28721,4936925526456
2016-07-31,009830,30898,5311135577328
2016-08-31,009830,30958,5321449129488
2016-09-30,009830,29265,5030435066040
2016-10-31,009830,32712,5622948637632
2016-11-30,009830,28117,4833102434712
2016-12-31,009830,29870,5134430050320
2017-01-31,009830,31563,5425444113768
2017-02-28,009830,30656,5269537583616
2017-03-31,009830,31926,5487841104336
2017-04-30,009830,30414,5227939589904
2017-05-31,009830,36038,6194663212368
2017-06-30,009830,36521,6277687307256
2017-07-31,009830,40754,7005308412144
2017-08-31,009830,42749,7348234021464
2017-09-30,009830,39242,6745406897712
2017-10-31,009830,36824,6329770745664
2017-11-30,009830,35372,6080182783392
2017-12-31,009830,38214,6568701370704
2018-01-31,009830,42568,7317121472448
2018-02-28,009830,40149,6901313427864
2018-03-31,009830,36038,6194663212368
2018-04-30,009830,35010,6017957685360
2018-05-31,009830,31261,5373532567896
2018-06-30,009830,26423,4541916478728
2018-07-31,009830,25577,4396495393272
2018-08-31,009830,24489,4209476314104
2018-09-30,009830,23340,4011971790240
2018-10-31,009830,19530,3357061228080
2018-11-30,009830,22856,3928775802816
2018-12-31,009830,24428,4198990869408
2019-01-31,009830,27149,4666710459864
2019-02-28,009830,28298,4864214983728
2019-03-31,009830,25275,4344583847400
2019-04-30,009830,24912,4282186856832
2019-05-31,009830,24972,4292500408992
2019-06-30,009830,27451,4718622005736
2019-07-31,009830,22614,3887177809104
2019-08-31,009830,20921,3596163745656
2019-09-30,009830,21707,3731271278952
2019-10-31,009830,19772,3398659221792
2019-11-30,009830,21223,3648075291528
2019-12-31,009830,22796,3918462250656
2020-01-31,009830,20377,3502654206072
2020-02-29,009830,21586,3710472282096
2020-03-31,009830,16205,2785518545880
2020-04-30,009830,17595,3024449170920
2020-05-31,009830,19530,3357061228080
2020-06-30,009830,23279,4001486345544
2020-07-31,009830,30837,5300650132632
2020-08-31,009830,48312,8304472199232
2020-09-30,009830,46498,7992659138928
2020-10-31,009830,52847,9084004849992
2020-11-30,009830,57745,9925934491320
2020-12-31,009830,57926,9957047040336
2021-01-31,009830,62130,10679683261680
2021-02-28,009830,56204,9661048093344
2021-03-31,009830,62505,10744142962680
2021-04-30,009830,57452,9875569978272
2021-05-31,009830,56142,9650390756112
2021-06-30,009830,55580,9553787150880
2021-07-31,009830,48781,8385089798616
2021-08-31,009830,50840,8739016530240
2021-09-30,009830,55892,9607417622112
2021-10-31,009830,50964,8760331204704
2021-11-30,009830,41171,7076987599656
2021-12-31,009830,44290,7613120419440
2022-01-31,009830,40235,6916096185960
2022-02-28,009830,42231,7259193687816
2022-03-31,009830,44851,7709552132136
2022-04-30,009830,39923,6862465714728
2022-05-31,009830,48719,8374432461384
2022-06-30,009830,47284,8127766672224
2022-07-31,009830,54645,9393067629720
2022-08-31,009830,65624,11280275782464
2022-09-30,009830,58887,10122235767432
2022-10-31,009830,58887,10122235767432
2022-11-30,009830,64002,11001466089072
2022-12-31,009830,53647,9221518878792
2023-01-31,009830,56578,9725335901808
2023-02-28,009830,51900,8921222618400
2023-03-31,009830,53700,9230629183200
2023-04-30,009830,47950,8242247101200
2023-05-31,009830,44750,7692190986000
2023-06-30,009830,42300,7271054272800
2023-07-31,009830,37850,6506132487600
2023-08-31,009830,36450,6265482937200
2023-09-30,009830,29750,5113802946000
2023-10-31,009830,28650,4924721156400
2023-11-30,009830,33400,5741210702400
2023-12-31,009830,39500,6789755172000
2024-01-31,009830,33350,5732616075600
2024-02-29,009830,27750,4770017874000
2024-03-31,009830,28350,4873153395600
2024-04-30,009830,25600,4400448921600
2024-05-31,009830,31450,5406020257200
2024-06-30,009830,27600,4744233993600
2024-07-31,009830,24750,4254340266000
2024-08-31,009830,25800,4434827428800
2024-09-30,009830,25850,4443422055600
2024-10-31,009830,21450,3687094897200
2024-11-30,009830,16220,2788096933920
2024-12-31,009830,16120,2770907680320
2015-01-31,001040,162662,4745988848676
2015-02-28,001040,163605,4773502757790
2015-03-31,001040,165962,4842272942076
2015-04-30,001040,180106,5254952401788
2015-05-31,001040,226312,6603104771376
2015-06-30,001040,279118,8143825327764
2015-07-31,001040,288076,8405192875848
2015-08-31,001040,271103,7909971688794
2015-09-30,001040,248943,7263409413114
2015-10-31,001040,226312,6603104771376
2015-11-30,001040,238570,6960756412860
2015-12-31,001040,236684,6905728594632
2016-01-31,001040,277232,8088797509536
2016-02-29,001040,224426,6548076953148
2016-03-31,001040,184350,5378779581300
2016-04-30,001040,201795,5887772311410
2016-05-31,001040,204624,5970314038752
2016-06-30,001040,190479,5557605402042
2016-07-31,001040,189065,5516349126870
2016-08-31,001040,180106,5254952401788
2016-09-30,001040,175392,5117412033216
2016-10-31,001040,164548,4801016666904
2016-11-30,001040,165491,4828530576018
2016-12-31,001040,176335,5144925942330
2017-01-31,001040,172091,5021098762818
2017-02-28,001040,162662,4745988848676
2017-03-31,001040,164076,4787245123848
2017-04-30,001040,176335,5144925942330
2017-05-31,001040,199437,5818972950126
2017-06-30,001040,178692,5213696126616
2017-07-31,001040,182935,5337494129130
2017-08-31,001040,166905,4869786851190
2017-09-30,001040,160776,4690961030448
2017-10-31,001040,175863,5131154399274
2017-11-30,001040,184350,5378779581300
2017-12-31,001040,171148,4993584853704
2018-01-31,001040,173506,5062384214988
2018-02-28,001040,157004,4580905393992
2018-03-31,001040,149932,4374565664136
2018-04-30,001040,153232,4470849757536
2018-05-31,001040,139559,4071912663882
2018-06-30,001040,133901,3906829209198
2018-07-31,001040,132487,3865572934026
2018-08-31,001040,124471,3631690118058
2018-09-30,001040,127300,3714231845400
2018-10-31,001040,102783,2998899385434
2018-11-30,001040,123057,3590433842886
2018-12-31,001040,121500,3545005257000
2019-01-31,001040,120500,3515828259000
2019-02-28,001040,125000,3647124750000
2019-03-31,001040,124500,3632536251000
2019-04-30,001040,119500,3486651261000
2019-05-31,001040,101500,2961465297000
2019-06-30,001040,101000,2946876798000
2019-07-31,001040,93200,2719296213600
2019-08-31,001040,81500,2377925337000
2019-09-30,001040,82000,2392513836000
2019-10-31,001040,82400,2404184635200
2019-11-30,001040,92100,2687201515800
2019-12-31,001040,96600,2818498006800
2020-01-31,001040,82800,2415855434400
2020-02-29,001040,80500,2348748339000
2020-03-31,001040,64500,1881916371000
2020-04-30,001040,81000,2363336838000
2020-05-31,001040,91900,2681366116200
2020-06-30,001040,86300,2517974927400
2020-07-31,001040,82400,2404184635200
2020-08-31,001040,81000,2363336838000
2020-09-30,001040,81200,2369172237600
2020-10-31,001040,76000,2217451848000
2020-11-30,001040,79100,2307900541800
2020-12-31,001040,92100,2687201515800
2021-01-31,001040,94100,2745555511800
2021-02-28,001040,92700,2704707714600
2021-03-31,001040,94000,2742637812000
2021-04-30,001040,95500,2786403309000
2021-05-31,001040,114500,3340766271000
2021-06-30,001040,107000,3121938786000
2021-07-31,001040,98000,2859345804000
2021-08-31,001040,101500,2961465297000
2021-09-30,001040,98800,2882687402400
2021-10-31,001040,95800,2795156408400
2021-11-30,001040,80000,2334159840000
2021-12-31,001040,83400,2433361633200
2022-01-31,001040,79400,2316653641200
2022-02-28,001040,84100,2453785531800
2022-03-31,001040,84400,2462538631200
2022-04-30,001040,87000,2538398826000
2022-05-31,001040,85400,2491715629200
2022-06-30,001040,77700,2267052744600
2022-07-31,001040,79800,2328324440400
2022-08-31,001040,78200,2281641243600
2022-09-30,001040,69500,2027801361000
2022-10-31,001040,71800,2094908456400
2022-11-30,001040,76700,2237875746600
2022-12-31,001040,84100,2453785531800
2023-01-31,001040,82400,2404184635200
2023-02-28,001040,86900,2535481126200
2023-03-31,001040,104300,3043160891400
2023-04-30,001040,91500,2669695317000
2023-05-31,001040,88600,2585082022800
2023-06-30,001040,68300,1992788963400
2023-07-31,001040,64800,1890669470400
2023-08-31,001040,70300,2051142959400
2023-09-30,001040,89800,2620094420400
2023-10-31,001040,84100,2453785531800
2023-11-30,001040,92000,2684283816000
2023-12-31,001040,94400,2754308611200
2024-01-31,001040,93900,2739720112200
2024-02-29,001040,96900,2827251106200
2024-03-31,001040,129800,3787174340400
2024-04-30,001040,127700,3725902644600
2024-05-31,001040,137900,4023508024200
2024-06-30,001040,121500,3545005257000
2024-07-31,001040,132300,3860116835400
2024-08-31,001040,111900,3264906076200
2024-09-30,001040,118900,3469145062200
2024-10-31,001040,102800,2999395394400
2024-11-30,001040,96000,2800991808000
2024-12-31,001040,99100,2891440501800
2019-03-31,307950,82100,2251508922200
2019-04-30,307950,77900,2136328197800
2019-05-31,307950,63900,1752392449800
2019-06-30,307950,61100,1675605300200
2019-07-31,307950,51500,1412335073000
2019-08-31,307950,53300,1461698240600
2019-09-30,307950,54100,1483637426200
2019-10-31,307950,52200,1431531860400
2019-11-30,307950,49150,1347888715300
2019-12-31,307950,50400,1382168692800
2020-01-31,307950,45800,1256018375600
2020-02-29,307950,37100,1017429732200
2020-03-31,307950,31450,862484233900
2020-04-30,307950,39450,1081876089900
2020-05-31,307950,44900,1231336791800
2020-06-30,307950,37550,1029770524100
2020-07-31,307950,39750,1090103284500
2020-08-31,307950,42300,1160034438600
2020-09-30,307950,61900,1697544485800
2020-10-31,307950,64500,1768846839000
2020-11-30,307950,80400,2204888152800
2020-12-31,307950,123500,3386861777000
2021-01-31,307950,122500,3359437795000
2021-02-28,307950,130000,3565117660000
2021-03-31,307950,118000,3236029876000
2021-04-30,307950,103500,2838382137000
2021-05-31,307950,113000,3098909966000
2021-06-30,307950,135500,3715949561000
2021-07-31,307950,128000,3510269696000
2021-08-31,307950,117000,3208605894000
2021-09-30,307950,98500,2701262227000
2021-10-31,307950,116500,3194893903000
2021-11-30,307950,112000,3071485984000
2021-12-31,307950,138000,3784509516000
2022-01-31,307950,130000,3565117660000
2022-02-28,307950,107500,2948078065000
2022-03-31,307950,120500,3304589831000
2022-04-30,307950,135000,3702237570000
2022-05-31,307950,134000,3674813588000
2022-06-30,307950,112500,3085197975000
2022-07-31,307950,125500,3441709741000
2022-08-31,307950,120500,3304589831000
2022-09-30,307950,103500,2838382137000
2022-10-31,307950,118500,3249741867000
2022-11-30,307950,111000,3044062002000
